node-label,x,y,z
1,19.202472094471304,0.0855466416541999,9.540608947237791
1,27.87449348170187,10.714958579901886,9.857745142874462
1,20.648652447666432,12.638734807915974,33.48947789605606
1,12.514058612664128,6.566418454973411,28.090170065942093
1,21.889682293491365,0.1552921342701552,33.734108650436966
1,18.529433719308095,10.891311810569315,16.246644169785103
1,28.616242188295008,2.809231020423824,10.167236960639316
1,18.214157634144136,11.636367035129776,27.19869121523835
1,22.731030493934647,-2.617988433265171,12.345389818220816
1,17.785084754700733,7.881707720205187,32.630168059891524
2,11.25948377750333,9.212569616849642,13.800016968320291
2,21.140292288013196,10.187561531741201,22.31617061713114
2,8.721960057480146,9.011655734416843,10.630521616883339
2,14.713078687570016,15.347710705954832,7.508840039051876
2,12.032253105054066,11.771774853537437,10.947047877299077
2,10.849731907316334,1.703547706196889,8.973785224590223
2,19.700038987012057,0.9065190147943829,8.87134392855294
2,12.95903029423016,13.557805334847169,25.854420660747838
3,18.584346718154926,16.290293758067083,31.166356113163722
3,24.37974330472302,21.92520758735235,28.51000693501924
3,20.6749549642348,17.519949819559976,31.16100885893617
3,8.5257403897692,28.675263163090015,32.52516789456886
3,7.428888334737095,27.89320968818097,33.923200387310885
3,19.034080681951174,16.11644876206197,17.21666724477917
3,9.42053150687401,28.76984244533481,13.552619587846001
3,18.85709201988492,27.263853608077905,34.28420558513251
3,24.329069538194712,21.684432932797044,24.151142992821523
3,11.056049962509062,15.866743913596807,12.809221137497143
3,11.890851983534125,26.72918283520729,19.601233525604467
3,23.477400099407568,22.932208432794987,26.94077281234531
3,13.7792117648352,11.293339691978044,12.665861949696827
3,5.645558156798681,20.24653402630081,26.568999273944367
3,8.191686048926668,15.714217373969916,17.45452572676405
4,34.096638105804445,13.878318560023175,33.91470282943162
4,23.292097581784578,20.64730914736791,26.448908051928758
4,38.879997355348834,20.974256075151015,21.02657993529244
4,31.683899084424887,31.63497226059716,35.597894778002086
4,38.275337817138805,23.18351249978529,23.120758409224543
4,33.016119749143236,14.711140567502692,11.782402223613522
4,31.692772595426952,33.28684981663276,34.062626648925416
4,19.354359181299365,22.760034176133974,23.23610229758883
4,31.45347906442892,11.342812200485266,11.573581430207039
4,20.770675946312124,23.34631047884248,30.00998860293233
4,30.924908675818045,14.261685347093401,35.643222591645774
5,18.84357937772371,31.33358535364365,27.30823587914797
5,30.18189780312419,24.171944595051908,15.426389234838872
5,19.090794761613022,15.335100397677829,29.303190708365328
5,12.243493557969488,22.660378679007106,13.988782567764023
5,22.68844030313562,15.680724805779514,10.433722405265863
5,23.344920453773693,17.069222519983818,12.280160410671815
5,23.409162248092535,16.59481692441401,29.452510614830466
5,18.46525784128721,15.911159019428016,10.901556864349764
5,21.86636040851887,21.630112776422266,22.537009165920097
5,16.13284531477691,29.244647404183745,25.85469734730816
6,5.711616361431838,17.261803773736183,29.357148723529086
6,12.786520239075946,29.289361498834317,46.255783384724396
6,5.581437120787269,20.692562180094377,27.975883135663885
6,13.268631196173185,18.37230487010065,28.348002212356377
6,11.183957080430591,15.337497995492301,46.38338834651662
6,4.207867621846717,28.455889711706266,44.290750752247895
6,10.651410635305718,16.07607188181135,29.51271349270275
6,3.1899080369615573,20.297570291139003,44.40766510256643
6,14.125233569737265,27.587720351543915,41.88312219275576
6,14.758985534652274,21.301998327021046,34.41764889112398
6,10.39868434669343,31.311007463115374,47.11539012081594
6,8.00826633899402,28.672265766893698,47.10673159324002
6,13.306686152764696,24.280372647066397,36.454166989335675
7,4.6640309690623845,4.981731959962703,6.18421170693979
7,8.094374045991868,21.188010365307704,23.269106618359245
7,2.629966375946939,16.06887882713778,4.333039080251993
7,9.352843641060268,2.8281259187533205,22.833513419975695
7,4.504670371569958,17.220966092198744,6.623643742354538
7,2.2893852556092478,13.441131870763911,21.929760983820145
7,4.991171324558557,19.20429626785859,3.9820726885695787
7,11.229545958080172,17.366239749966326,22.255413995976784
7,1.4868421518656243,7.046433444157724,6.903212164820557
8,17.385103524835298,8.871439266062001,48.92281575677262
8,19.689813753142207,20.229024254727868,27.626079884488018
8,27.188006977296247,13.878300141436295,34.99321717051347
8,16.462114968701673,5.79087760398761,45.34717104852417
8,19.12065913767196,20.219492491411764,48.51954281938284
8,27.291629724858396,13.547748403473749,41.30549777895855
8,25.52556920555186,14.361889400395777,39.872829006910166
8,25.619380216520327,12.595774759144081,44.56555295840697
8,24.786731173143323,14.99882588698804,40.62214603044765
8,17.149956627221236,2.6763611679372783,48.49388965140385
8,16.005442363969063,21.700415706847213,29.35956807172331
8,11.438760246781055,18.6740032105403,29.66388917692946
8,8.950331375086682,15.741110881535068,33.9146132648559
8,15.075004530934248,14.799450674790084,39.56057289292313
8,26.55929600036981,13.922236814710804,32.90493182659394
8,11.62746814014912,11.86249164552496,36.41331138872333
9,8.84204735029685,16.524975541503238,29.205242348181528
9,5.030696429267821,13.368201983643157,27.463406272590852
9,8.233326389987099,14.378844754668583,26.493470909518777
