node-label,x,y,z
1,46.72698310838618,10.517850641829233,18.52440085791979
1,37.36238103283567,11.453685802745902,14.82979932085699
1,36.53047793537681,9.96345727061975,15.27097664223774
1,45.70048497451852,11.528050819358898,14.233329030873598
1,43.64475162671348,7.672569627031439,12.621898753979634
1,42.69583914746273,8.636501369838427,17.901691481310497
1,43.04941430372943,14.347516378951923,20.3765239363892
1,38.77426183796054,13.136598211936953,22.273626889403232
1,36.290487587622664,9.217225213615535,14.221279332109308
1,43.958439672306746,10.019824977733043,15.394044009729813
1,39.867182676180505,9.444476853428881,22.54399549860762
1,35.80311331570655,11.132834996137179,11.39289633158983
1,46.368263052015905,9.69966299166839,13.071075908727552
1,40.85993687336932,16.798076003151223,9.573230540629027
1,42.66048711258304,9.252561416184845,14.63520146929862
2,30.96610326657903,23.209540337139753,35.465735141732345
2,23.83117024835616,23.432224114106745,31.404310390354944
2,28.441079031458194,21.07761608064125,21.437557527965538
2,28.58390980925359,18.819020114172233,17.990892562001548
2,28.88360481483039,27.251551750183747,17.46129452269637
2,34.95746044681029,23.476936713878825,18.65354802670769
2,29.628136739620338,26.887030278020884,17.359281388936736
2,30.414366912729356,20.846276822315495,17.32137436251569
2,37.17700688659259,23.51932896289702,21.974027510229252
2,31.075849943687835,22.735070172325067,29.539325209928236
2,25.143872020359467,22.095539646184932,32.3264836393658
2,24.00861474443658,24.136569228751345,23.832575838409028
2,22.949914647506464,24.574688417699,21.774199473403975
2,30.699758901694675,31.41763988926177,17.326620839381278
2,22.494827604943502,26.14944859016575,22.06043887439026
2,38.487310756784005,26.858717517194528,23.818711763448814
2,32.25853713317288,27.19048338054557,35.29611301893532
3,6.830059349126142,40.931815065866765,29.260293432060102
3,3.7457230910257513,42.88759492150806,36.84109391757117
3,7.700223290271473,42.40901828510416,29.043128246657687
3,9.098897981069817,46.264680333550096,42.122558609556044
3,7.675957828300484,47.81102034020037,42.072245109961905
3,10.253369752370189,38.95498060714767,29.802906074659624
3,14.326628302455891,43.72183022050407,32.53296837870043
3,11.931772983439169,40.609352595500205,40.1861797317243
3,12.99337284064184,45.213699184085364,31.026647570682435
3,9.496507605876063,42.27897775655293,37.06071821448825
3,5.299046667882334,46.98765207421397,30.437448696255792
3,15.059204344969949,43.73805243429137,35.196324605807675
3,6.514194425222165,46.89334009052962,41.74130055281208
3,4.213377742503458,41.626132228468855,31.15306006469002
4,12.140334520742085,36.894817357635866,26.724074718681
4,11.801190678615223,36.9951199861326,11.743833418136628
4,8.984330882237337,33.39886955715911,25.907368429321554
4,12.821890986822588,30.367226406184628,11.720529057964875
4,11.34760837926745,24.38651168783585,11.706843545287953
4,16.33945434776676,27.89479312330388,21.314374483595113
4,11.8477292741962,22.045953148254217,11.720497275580158
4,15.58080000071668,30.626512796281627,12.637140582691718
4,10.679463397970007,35.86249730896888,26.064264067728026
